"Address","Reason"
"0xef511916f565cf41940ba7a911dcdd6eb954ea8b","Whale L0 10+ txs"
"0x5eab2521c8184c88769b617c9f16c07724597c78","Whale L0 10+ txs"
"0x667a548ae0ffc67bc97e552d74ef6ceb1efbb526","Whale L0 10+ txs"
"0x925fdf6a3c212162faa219b7a76d70938729ee76","Whale L0 10+ txs"
"0xb1343b72b72ca015606278288015f9e084093e11","Whale L0 10+ txs"
"0x9fbd848f1f263a45968b91d05c7574cc70dba01a","Whale L0 10+ txs"
"0x8db5fe2510e1b15ec15d3561892f155e70f90239","Whale L0 10+ txs"
"0x5f187221c4f794af761d08a804a41ece1483d5d0","Whale L0 10+ txs"
"0x4b770bc5d285b52d09a5c08438566202bd66d869","Whale L0 10+ txs"
"0x6f8024ee9c64766a1c2958a7c35031fbca1f27f1","Whale L0 10+ txs"
"0xc8761bd8d4787326ed08f6d9841611a21deea65d","Whale L0 10+ txs"
"0x5689407a50aa73a1fbd5ae556e00322440f9cc17","Whale L0 10+ txs"
"0xac8c0211241fbacd7134176f144adbe42d5800a8","Whale L0 10+ txs"
"0x17d6b1ab75ae8b80034166c8e69c76fe816cb89f","Whale L0 10+ txs"
"0x86007d27af6cc789e1e54cd28a3abd3b3206788f","Whale L0 10+ txs"
"0xba50bc9a156a0d908de5efb1593e1349cb551543","Whale L0 10+ txs"
"0xb12fe972081c6b4f4ea47158f5ecd9c27b0048c3","Whale L0 10+ txs"
"0xf9140d2910a695ed94f666070d8f7203269bcd1c","Whale L0 10+ txs"
"0xbba1b5baeb2d82413ba13cdd066f287ba60699a7","Whale L0 10+ txs"
"0xbda8dcc6278d37229681da0da138d9633fa3c7aa","Whale L0 10+ txs"
"0x9044efe0021e41f809b791eef5e0ac24cfa485d7","Whale L0 10+ txs"
"0x3c70e6ade234318f050cedc6d834d9afc448e703","Whale L0 10+ txs"
"0x3fff533dea055388d7c163a374b845488851ef81","Whale L0 10+ txs"
"0xd434bad9b5c6985056c59cd23838b77cc8f67f4f","Whale L0 10+ txs"
"0x58ec5c05d93b8c13a1f2458af9f2153b7eee90d4","Whale L0 10+ txs"
"0x25c8b06550a8b360d6171b7307cd15ddfa11a73f","Whale L0 10+ txs"
"0xa115c28dc48fd3c39c3b3be794f2e9055725d14f","Whale L0 10+ txs"
"0xb80e861ba378565ea73eece75311875c34cf885d","Whale L0 10+ txs"
"0xe65fb1bf73da5a12ac710b914da9ed20088a0030","Whale L0 10+ txs"
"0x9d7c2f327e1decdbab05581c8c117fb53ee07ba4","Whale L0 10+ txs"
"0x6bc0f1565d7e1051cb6293f36f35ded6e7ad9def","Whale L0 10+ txs"
"0x5bb430d229f34427bea21210049faff38d1f42a9","Whale L0 10+ txs"
"0xc5e6eb75611dd72bd7b4023f8a9e5d258d37d773","Whale L0 10+ txs"
"0xa6bc8de96f61c5c24e757bae4f701f378d100c15","Whale L0 10+ txs"
"0x37564c77e10b8ac10d46d83f36dc20b625848ac3","Whale L0 10+ txs"
"0x20109a4e45b57a2e2533e21cd54233cc549ec0c5","Whale L0 10+ txs"
"0x7814d9dc295cace368cc3c48ed113f0bdd73651b","Whale L0 10+ txs"
"0xfd131842ed7bccf84cebecc33c7a13c6810ce5b8","Whale L0 10+ txs"
"0x512010df9b2bb933ced5d49e8eb843718847acc1","Whale L0 10+ txs"
"0xbe13622ab2913d5629a48abe0309962b4bbad06d","Whale L0 10+ txs"
"0x61f3f192feb703a5687828a9fdd88da1c67b0c01","Whale L0 10+ txs"
"0x0d6ecd9fb791e47c0454aac97758f89848dd445e","Whale L0 10+ txs"
"0xce3ffc13ff3ed17f11895de264bd33f94c6939f9","Whale L0 10+ txs"
"0xa3820425c4c2f8235297b3cbdf42cbc788ed3bcc","Whale L0 10+ txs"
"0x8956fd3793e46fb85a392ea164b6fe6a037e3783","Whale L0 10+ txs"
"0x65088104b7e664da5d0b6d2b463702072e6622e2","Whale L0 10+ txs"
"0xe3bfbaa352880e71ac0a4b0ae3f05145efd5be40","Whale L0 10+ txs"
"0x5ee34704965c8f93a94728f370c9356d02204ee5","Whale L0 10+ txs"
"0xac34fa68ca94458c6bae06c666934b095e9fe509","Whale L0 10+ txs"
"0xa8a1b95d7fa5c2b787dadfc9bf4cc540fc873fc9","Whale L0 10+ txs"
"0xa037811f4bf7fecd14e5fbaae66ad62fc34cae3e","Whale L0 10+ txs"
"0x5996d22ba1b977c36185f892e5db7c4a31c3e64e","Whale L0 10+ txs"
"0xb15775f8ef900744d19061fe9d884421d04c26c7","Whale L0 10+ txs"
"0x92c29f2d27559bc71c0f1a244b5c854c1728bab9","Whale L0 10+ txs"
"0x6f29a17b88326366a539bf2f1d63c9f81c4f7bde","Whale L0 10+ txs"
"0x22c5a0d1fa547fac6405191b12378d3b608271bb","Whale L0 10+ txs"
"0xbaeb80e2df1abc8c4467c9b3dd3b74223eac1bb3","Whale L0 10+ txs"
"0x15fe4ac277cce61e3eb84168c33108973cdef00f","Whale L0 10+ txs"
"0x8f0a2557b0c373e0f8cb6db003d124d61513e258","Whale L0 10+ txs"
"0xb7dee35fc1e8a0e71e2f55e83862c32f00734b6e","Whale L0 10+ txs"
"0x1bdd0643e228d4871b05bd4907450d8457d61d57","Whale L0 10+ txs"
"0x322a36cd6fe27a5e32d9a1c72af490c8db151e15","Whale L0 10+ txs"
"0x7fe371b70aad4addff1ce2661cd413300aad7e0c","Whale L0 10+ txs"
"0x0034291734adf52c250dbe665379e9203fbbf14d","Whale L0 10+ txs"
"0x1c80357b5345380b452dcba0cbb04914705e4575","Whale L0 10+ txs"
"0xcfd2013fa92766c3e7897a63a11055ca98608600","Whale L0 10+ txs"
"0x4acac766fbc8a1ed672f2212318ad3d7b5169b7a","Whale L0 10+ txs"
"0x0e69845af69975e05b90b14655e2c2ca0194ee25","Whale L0 10+ txs"
"0x34aeb188c5e806fd3537f4eb692a5cc4f4764e1b","Whale L0 10+ txs"
"0xf37734873a54db480cee9206fcfb186174ee5264","Whale L0 10+ txs"
"0x1d2ea6a0dc74f277800e299431df0976ac20629b","Whale L0 10+ txs"
"0x41a4e3dea5b67fb34b94ce86e4fc85b3de5fa7ec","Whale L0 10+ txs"
"0xd12626d1c2eb945e0a2c3ff2459f3bdcc189d761","Whale L0 10+ txs"
"0x15bb66b2f2cae10a77a72544f9e403e03ec7810a","Whale L0 10+ txs"
"0xd46a1ba9efd31036ec358bd1d84e750f6f3501b7","Whale L0 10+ txs"
"0x962e59b93fe6facb1cf49a53c968df2d5bef37f7","Whale L0 10+ txs"
"0x6830dcc20c1cc53126eb07cbb19ba9f2a229e2f5","Whale L0 10+ txs"
"0x05552c4896e18c0fa5686e2073d6a16967f5865c","Whale L0 10+ txs"
"0x79d28ab60e94f869205b06b6d49c8ffd85cec480","Whale L0 10+ txs"
"0x02adbe47af67b4e013251369f5384ecc8fd33ce4","Whale L0 10+ txs"
"0x6d613c6050b1cd2a6c687c5ab9e0b483430af011","Whale L0 10+ txs"
"0x85a7c993cd8223126ecf43f5794f754b59193669","Whale L0 10+ txs"
"0x4d9e837c1947c94e23c730a2e90a7e6bb4126b7c","Whale L0 10+ txs"
"0xc5356f16bdf19b80ad991efb3e9b3e3c1c3505a5","Whale L0 10+ txs"
"0x84b67815dff3d88c44b7f04c177c52bc6f1ebf54","Whale L0 10+ txs"
"0xd78ee197c26f40b9205691925a8744eab7d62018","Whale L0 10+ txs"
"0x6f6c0e188e0d318e35471855fcfcd827118aefe3","Whale L0 10+ txs"
"0xd904361c1ed2e9fbe5e2a2710b83ed0fec6809ea","Whale L0 10+ txs"
"0x121e572351d89933d0e47b41fbac31777c85f696","Whale L0 10+ txs"
"0x84a1c41fb9a6e4cd2b75e2d0f8254c7284d4baaf","Whale L0 10+ txs"
"0x3d75a3f8f2b9a1268ec9c0d7be2446b532f39781","Whale L0 10+ txs"
"0x35c165d2f1125374b05f773274adb37c19f5f9f6","Whale L0 10+ txs"
"0x416601c7cdfc7a1f6387a747a19d8af89f8a5eba","Whale L0 10+ txs"
"0x267fab497b7026762c19597bde5ca08f8b2e2172","Whale L0 10+ txs"
"0xf11dc5c79cbb8a61d3aac5cfa97eb8fde40e8815","Whale L0 10+ txs"
"0xed6871f8ab30bc85d955aa745403c0c5a461e37d","Whale L0 10+ txs"
"0xbc1f26d6ce7e5509144ad109a714c5edea3beb74","Whale L0 10+ txs"
"0xe13dcb52de96cca16486336b1b9734a2920c4886","Whale L0 10+ txs"
"0xdfe4e28635f0064918d32da99dc1f277ce5ba5fc","Whale L0 10+ txs"
"0xf9ed4f93250bbce21fde3446ae70f9be3b86f3ec","Whale L0 10+ txs"
"0xe037420c1c62496ff48d51fc9b243220b2dd93df","Whale L0 10+ txs"
"0xb0a2e3b3bf8a096e4f910d5e9eb8534165d8ff1c","Whale L0 10+ txs"
"0xed94b70265a786d73eef7b1144eb6c12ce64936c","Whale L0 10+ txs"
"0xb7d3010c0091796fbe018c30be7cb825b15e3796","Whale L0 10+ txs"
"0xc6d8775d76aac00dd16687775bcc7e813f6d974a","Whale L0 10+ txs"
"0x4948040337ec9788451f8684570fbd91ef10d751","Whale L0 10+ txs"
"0x5765f357b49539d25890bd6c94788a7b9d70f5ab","Whale L0 10+ txs"
"0x5aeb145699c4d95c3996f683dbd90a0be0e021c8","Whale L0 10+ txs"
"0xabb86a7f6bcff117c1cee5102086710ab08be5ce","Whale L0 10+ txs"
"0xc361a0f243f34fe5f3a2eafd130791db9954cb0f","Whale L0 10+ txs"
"0x734c0a7fe7df4eeb3be453b38401239cef462288","Whale L0 10+ txs"
"0x6be40715ffd608c6734ee37a44fb5e2eef46257f","Whale L0 10+ txs"
"0x76cb4b4768c0b002a11a7b9eebba39674d917843","Whale L0 10+ txs"
"0x60314128a6dce07e98c949ee608e6777429020f7","Whale L0 10+ txs"
"0xaa1fceec8a37b2ca937d9fb01ed7af291b6a15ee","Whale L0 10+ txs"
"0x262899ce28be94b7e8ddcc955dd1253538bef3bd","Whale L0 10+ txs"
"0xbb09bc9bb8445162d9577ed5242a9e640b85305f","Whale L0 10+ txs"
"0x47deeef8e0fd71d699bbec1fc353777afb04be41","Whale L0 10+ txs"
"0xc2f740b7088f9f94bd56f002bee483a1ebb3131c","Whale L0 10+ txs"
"0x43a61366faed1b843c568f21864b0c4a7fac9384","Whale L0 10+ txs"
"0xe55b22748948c9b1e0132d9e2dfd2d34153bb142","Whale L0 10+ txs"
"0xa1e18445f7ab5326a1f6bb7a6845266ca985f506","Whale L0 10+ txs"
"0xd3f3542c2da3813d720369e98b107c1c0781fb95","Whale L0 10+ txs"
"0x85399768c72b64879e704ebafc5ac52483984b9e","Whale L0 10+ txs"
"0xf9211f3d812cb8033d201c1798ec2d5f4faa9272","Whale L0 10+ txs"
"0x06023246a0d69a8da51ccc72fe34069ac6e9f534","Whale L0 10+ txs"
"0x454d232dfd02d40e9048cf61c782d796d79c8342","Whale L0 10+ txs"
"0xfc09d11a4e8cac6612b315532d6bb92b5ff82b8f","Whale L0 10+ txs"
"0x33d760319cdcb2196e5abb3001480cb58ca9e007","Whale L0 10+ txs"
"0x62217c5c9b71aecd2ddbf41d52c09ba4b6070a74","Whale L0 10+ txs"
"0x5d7273df81cea97ea44b3b6a85263b3efa7ef992","Whale L0 10+ txs"
"0x0ed6824a86db220fb1211c8941510c3f3053ce81","Whale L0 10+ txs"
"0x7b4c6bb543057b073ef6413438bf6c0401217428","Whale L0 10+ txs"
"0x05ebb1f457eca7c10e4a56ff53b66abb198a9434","Whale L0 10+ txs"
"0xba76c7c9a25e94592be05c5f762a0d79f4e5a00b","Whale L0 10+ txs"
"0x503e71a658808c61172669e1e24fa9ba4cdd0ab9","Whale L0 10+ txs"
"0x630adbbaeef9f3e17106381b9193dcd7e68b455b","Whale L0 10+ txs"
"0x365796a82904e07a19792e51bf6cc51695240f52","Whale L0 10+ txs"
"0xb36b8b12044ec8ee5c64a83ab5292370ecc185ec","Whale L0 10+ txs"
"0xe6978c5262762aad6bc01acf139862e114b7d97a","Whale L0 10+ txs"
"0x52ba0b311cabc9dafc87b9628bc333d7ee3b7369","Whale L0 10+ txs"
"0x8bc6420082845253c48255e7123ea47fdf6a09ba","Whale L0 10+ txs"
"0xa28c6aec73eb045b92f01a5f3fbe4a90e2c2132e","Whale L0 10+ txs"
"0x16a35cca878278873e54b7e0cb367a37e5a50973","Whale L0 10+ txs"
"0xc4a33f1d76ba5b90f7a3b2c2973fbfb3b1c880a8","Whale L0 10+ txs"
"0x217cffe3a8165ae6ee217a04c465bcb7a197532c","Whale L0 10+ txs"
"0x3a82b3c404c1b400f9547e4a6a8c31b85a67aad9","Whale L0 10+ txs"
"0x42d6eef76140e4acd88b4a04e024bf4ad56926ca","Whale L0 10+ txs"
"0x9900829856120798cf145f64c95a668cdfb8c3bd","Whale L0 10+ txs"
"0xca5d32984ca99f476d74cb8b441a0b1a90023c13","Whale L0 10+ txs"
"0xd30e9461c9d16d12a223586c5d655114483f4072","Whale L0 10+ txs"
"0x815bc84892fe3a4dcb123be803c58da4ed0c1b93","Whale L0 10+ txs"
"0x18ef4a994bf859eaee5eb19ada9c454954b38de8","Whale L0 10+ txs"
"0x1e29feb7462a127cb2bd6029c8d88dba20e5d085","Whale L0 10+ txs"
"0xc6ae56f37bac31a81a035000c5c50064b34d82fc","Whale L0 10+ txs"
"0x952d943148cb99d43ad45d0984ab1ae95e0a335b","Whale L0 10+ txs"
"0xaf705aa758de4ea096a32c32bec77700705b15ff","Whale L0 10+ txs"
"0x2ca912d716ef9fb33bcc6341227f80abac0a370f","Whale L0 10+ txs"
"0x8a001cc5f681b11847325da3f01b8be821f503d4","Whale L0 10+ txs"
"0x17648d62f219569413e56be71e86ed37ce51de29","Whale L0 10+ txs"
"0x81ef81a33988b10cceea2814a18d53c00ef1295f","Whale L0 10+ txs"
"0x1de7acbca3ce8b8b9661ae2487345ba1903a7f17","Whale L0 10+ txs"
"0x21843d5dfc2151d7146f72aa67d97fca26cf5973","Whale L0 10+ txs"
"0x76e9c1f6dc291db7a10bdeb0319f52576e1cdd28","Whale L0 10+ txs"
"0xabf2c83d7de21b3dc933e37c86619a5becc51f55","Whale L0 10+ txs"
"0x533ccf725f1d9000f1368ceb3df1c62dcbf964bb","Whale L0 10+ txs"
"0x7d57fcd0187b2217f62ccfc5c92100667598c857","Whale L0 10+ txs"
"0x725dee261367f0d88ed6fceaed280146794df900","Whale L0 10+ txs"
"0x762a73a8b8fe48a5b00c777a0e2a5c6f9ec38253","Whale L0 10+ txs"
"0x43cd3133cc80f84698f5a8110fafeffb81b56776","Whale L0 10+ txs"
"0x026c2ce3dca6ccfa5a3da82f443fc01b61929980","Whale L0 10+ txs"
"0xaa073b5bf03e82c9c1935948bf8ff2255845bce7","Whale L0 10+ txs"
"0x4d846cc5628c3da8736815bd4922e630ea47bec9","Whale L0 10+ txs"
"0xe8f4262f0ef8ee69560827c9b7b7b77c01e823a3","Whale L0 10+ txs"
"0x0fd1dc58c78e30948f54693f357e1c69c44ecaf6","Whale L0 10+ txs"
"0x0438289106013948521d51344c404c439d64370b","Whale L0 10+ txs"
"0xe2710dbb9779c591dbb9ed77cb41555ca537f9cd","Whale L0 10+ txs"
"0x294b765b6b531c0f67bbfcec01f2ac00425ccd23","Whale L0 10+ txs"
"0x8843004e34ebdccac5f18bb058b35b94d84b24b0","Whale L0 10+ txs"
"0xc9b24aa27f9c77d124fd6bf68b984524213e229c","Whale L0 10+ txs"
"0x37e710ff1068b705429227a62741ac207866b5a4","Whale L0 10+ txs"
"0xea28171f818b7c2667fbd68faebb7305e44b6700","Whale L0 10+ txs"
"0x31fa63043e8994269c50b1c7eda350b1460e7e17","Whale L0 10+ txs"
"0x689df1342e4941de4a17638fa4d9d8fd93daed80","Whale L0 10+ txs"
"0x096ddc542d47d4ed303f770ad8e6673eed9032d7","Whale L0 10+ txs"
"0x01cc23ccc718d8fff01b01eb4022698e78e6937d","Whale L0 10+ txs"
"0xeb6965de828efe7a4262bcfc8e9ebbf1c23f48e5","Whale L0 10+ txs"
"0x7a01bf092b2440ff207286ddaa6e297da864cb44","Whale L0 10+ txs"
"0x1741ed4c8b2635e3f84acb15aceb669024bb414b","Whale L0 10+ txs"
"0x46a89fe71ae75de1b6a5db5ca3a102e2ef9279d6","Whale L0 10+ txs"
"0x93608a7e585ea1c00545ee460922dbd5b4671b98","Whale L0 10+ txs"
"0x6bb1ad285aa12e091acaf366f4e94b2f1e40eb45","Whale L0 10+ txs"
"0xf694f48e7edb7e5574599bf959f8ab7bcd0c179b","Whale L0 10+ txs"
"0x68203d9de0a2bb0385dab33c5bcf2faa0f5c1a25","Whale L0 10+ txs"
"0x2fa671cbd6d9d8ca910a4b6b17c4cc66bbb10abb","Whale L0 10+ txs"
"0xc48ea5e4baa7b873983fe798fbe795e53749ad05","Whale L0 10+ txs"
"0x9fd985012cffeb2068077542293fca04f2bdf1d0","Whale L0 10+ txs"
"0xf41238fff4a901953573a3f39c4c678888b01b8c","Whale L0 10+ txs"
"0x6575766c9d0dbcbd48b92c179856418d88ca0bdb","Whale L0 10+ txs"
"0x8c808e48d095ebc6f42ab30c729ac5d04ba78b55","Whale L0 10+ txs"
"0xdf509ce116059d56027a59340ea171e6b40e58bd","Whale L0 10+ txs"
"0xcaa9891649df6523a3bd2632f3d07ec464f6591f","Whale L0 10+ txs"
"0xbb3234db4500e459c3f373ffa199408b8ecdbde8","Whale L0 10+ txs"
"0xf23dc53c49984e52c8c4ac5443eb809957a42bde","Whale L0 10+ txs"
"0xb14e0e761f5e6397db551671219f7bae20411ccc","Whale L0 10+ txs"
"0x106a34416468554894f339483f72040d3a369fc9","Whale L0 10+ txs"
"0x2f3b5b2415e4ecc22c48b13003252d4f10aa98e8","Whale L0 10+ txs"
"0x4a122ab3f6a2ed0a16b3dcc6699e99304f61700c","Whale L0 10+ txs"
"0xb1962bcd6c20c31c011d296bf21d43f5e5719770","Whale L0 10+ txs"
"0x08517555465d3ee1453f3e94494762a3e3dea153","Whale L0 10+ txs"
"0x516c7edd5f2e8ee7741d6d9df40bd3311b97afca","Whale L0 10+ txs"
"0x03314f410d469c594a87461977ea42329c7ccea3","Whale L0 10+ txs"
"0xa4a4a86fda2d440288bc09ac587fbab535dfba95","Whale L0 10+ txs"
"0xd02e123d624541ada1ede3f793f9e20282e17cbd","Whale L0 10+ txs"
"0xac04ee11e05c9dad386c66ebebc2358c915cff5b","Whale L0 10+ txs"
"0xb88d57baa0768c10909f18f750afd217fb2c6872","Whale L0 10+ txs"
"0x8598d05c77fb20eba52cee85a36719488f300b40","Whale L0 10+ txs"
"0x15194811482c61015d7bb74d3a4c9223db4ca497","Whale L0 10+ txs"
"0x470593e37a5499426e04f0ab56a9c2cec682abee","Whale L0 10+ txs"
"0xf67af53b0a9067a61778c92dfdb6d0daacf56972","Whale L0 10+ txs"
"0x49d6e37a40b352f4a082735b57c132d7c5e80e57","Whale L0 10+ txs"
"0x213b565d51bc3779f045b3ab70c40b70f893535a","Whale L0 10+ txs"
"0xae02d5e19573cebb7fee38a1ded24da99e04ab1e","Whale L0 10+ txs"
"0x5c650891e19e2e9624cf7e21082f4eff95b65ca2","Whale L0 10+ txs"
"0x1538fb8b6dbb264d0fdc0774f545b2c5657b201f","Whale L0 10+ txs"
"0x5267546e201ec29f3a3bb0e95e4e73409fad24e2","Whale L0 10+ txs"
"0x401178d55c3a39d3d48c8f80c9f51f525831abb7","Whale L0 10+ txs"
"0x475414f4979008e06af735ad4c08623b8b9e055e","Whale L0 10+ txs"
"0x6abb1043a689655ba02a62cdc327627771a0310f","Whale L0 10+ txs"
"0xb719d00d572a58dd845bcdb51c646e209a484b83","Whale L0 10+ txs"
"0xec8dd61550bcef5a0e07fe95c20cb69dba7dbffc","Whale L0 10+ txs"
"0x649197735be0b2aa7a78ccb93b0a9c7898396672","Whale L0 10+ txs"
"0xae9ede477003f435866e762d22034af2ff07171c","Whale L0 10+ txs"
"0x10cd4c2964a7bfc826e1fde58a3be326e722859b","Whale L0 10+ txs"
"0xb0ae66db4e7485ee8deef1688fbe5bd650d88202","Whale L0 10+ txs"
"0x59ba9256d5a5e295d65ed9af2110bafb5d12bc7f","Whale L0 10+ txs"
"0x5baf870c575f444e682e52223e23d8b6dc1b918b","Whale L0 10+ txs"
"0xd029340f5a668569dfa8ec1b3a3ec9116157e3d8","Whale L0 10+ txs"
"0xeb99f5a5ef8c4dfc5a7d9a308b810a1bd3b1c434","Whale L0 10+ txs"
"0xd5cd20740733f8d8f59c5c624ca9e734212a722d","Whale L0 10+ txs"
"0x68eb8d17730b896609765bba5f08d9cbcdec0613","Whale L0 10+ txs"
"0xd5da799882d152b0459b54eb17945a38e9c58bd1","Whale L0 10+ txs"
"0x3e5697a4061c380f9777d6e0a3d5699484d8aea3","Whale L0 10+ txs"
"0x83467c01d9d6d4f7491b11f1a8d5b8533f03e4ae","Whale L0 10+ txs"
"0x1c42a373ed81d0b1dc9cdeeba4476856b44c55a3","Whale L0 10+ txs"
"0x48b1fda29878f265bcbdb4f816fc43361299295f","Whale L0 10+ txs"
"0x678b82109a04cab683e86bf5275669246a8c7764","Whale L0 10+ txs"
"0x005cf7d707f377eb4ef0491284eb27b0c16d7764","Whale L0 10+ txs"
"0xda3a56b7f3601a0229a1f8404a7b2500cc541fe7","Whale L0 10+ txs"
"0x281ab642ccbc18e0591142e1387c8a47c2b1ff7d","Whale L0 10+ txs"
"0x80125ca17c586deb717f8251fda4080f53ffaf05","Whale L0 10+ txs"
"0x2f952397de307b7c92a44982d07194867f819639","Whale L0 10+ txs"
"0x9a5f86e6eb71e0a7d666a8ba667e173b713f844c","Whale L0 10+ txs"
"0x87a388ea9661b817b1828584566e075a22298d06","Whale L0 10+ txs"
"0x2f8d85824edca0824786e34bd29620aa39c4db04","Whale L0 10+ txs"
"0xf30a029d6ae9a3cb9a9a894dc29d33cacc20cd24","Whale L0 10+ txs"
"0x40000cadebf960370c8dc1817da47d076f4c10b0","Whale L0 10+ txs"
"0x0d9b7be8038238059d0b26982408e522c99a6356","Whale L0 10+ txs"
"0x4cc3fec285a5d63bb05205be2a059b7c900ca606","Whale L0 10+ txs"
"0x038642ac6a30f5d0bb4bd0f25d10ba1e9369d542","Whale L0 10+ txs"
"0xfa8417e4a63d772bb109151fb28e080064117042","Whale L0 10+ txs"
"0xcc1ae8afed42586c80cb555540e025d92412b11c","Whale L0 10+ txs"
"0x01376178004b6086a8c669b010a608713df96521","Whale L0 10+ txs"
"0x22b9d569bdc550e7f219e7335dc6b4f1e3c4b6a9","Whale L0 10+ txs"
"0xa35694500daf5fabb8409df7868f9bc187551f44","Whale L0 10+ txs"
"0x961506d8cbc7af4f850798dc36c8d98f8c83403f","Whale L0 10+ txs"
"0xd92f2db87c3110eefff21aedcdf1eefc404209a7","Whale L0 10+ txs"
"0x38ef1e4cd74c82f59325266532997cd882025fe2","Whale L0 10+ txs"
"0x77e168954c74cffbf6366b967e7def60f6669efe","Whale L0 10+ txs"
"0xce3a355264586e263d145e2cc157b7a15a788a48","Whale L0 10+ txs"
"0x454bdff202163bdc646232eefddb6cc820b82ee0","Whale L0 10+ txs"
"0xd0c91de5df3b28f1c87945692a0ec087686b5432","Whale L0 10+ txs"
"0x2a1f424d8e9af4bbf7bd3d6ecdea19092aad12d3","Whale L0 10+ txs"
"0xd96bd7f3a99aa7790bf28afa332b4cd73013ddb9","Whale L0 10+ txs"
"0x189b076f4df4b7d8b0cff7907463242fd88f24df","Whale L0 10+ txs"
"0xe7d19aef13c14b80ab6d441749ba64e51f01cbcb","Whale L0 10+ txs"
"0x10bf3a2a49ab6b9218295bc995d81d8970de2fed","Whale L0 10+ txs"
"0xf14a6f90c189e5d0ca2720dd4fb0ad0bda7dca63","Whale L0 10+ txs"
"0xea2638a80fc626ff0dbd7ecfed0e44debf37fe4d","Whale L0 10+ txs"
"0xc293c72a127a65eec92fe2513077d83f69d03067","Whale L0 10+ txs"
"0x966df3f0237f068d4552c1b6280b4af1b7ad5431","Whale L0 10+ txs"
"0x4565256eb707ff09e5651e5c68d419268c0e5032","Whale L0 10+ txs"
"0x19008afa9eabdc40626407e52bb0a3b8e5e30aab","Whale L0 10+ txs"
"0x37885d8f72ca641112e50de8f858d28129ebda62","Whale L0 10+ txs"
"0x6b33a9a48cb70f3f51c77f172bb3c087e3553f55","Whale L0 10+ txs"
"0x7d4910b948d2eb055b898999b7c31cee881d2a4c","Whale L0 10+ txs"
"0xcf1648a220b5e75d29dd849fe49d4be3b635d280","Whale L0 10+ txs"
"0x22247a18f21968e44627239ab8464098e958aad5","Whale L0 10+ txs"
"0xc3f622594d81033dfbfe87230ca3535a3c4cc729","Whale L0 10+ txs"
"0x05227ed12d2078ffa8947f8315f3c0b526bdf0c2","Whale L0 10+ txs"
"0x0f14dbf6d18c0192f11ffe06533c3f51aef1ee47","Whale L0 10+ txs"
"0x1dc37e8207dd02865b589b6a06d8f9f8dc82b060","Whale L0 10+ txs"
"0x7a1c740c677b52f769a9f82508a2ec25849943fc","Whale L0 10+ txs"
"0xf2b08d9fda1870ec53938b69929b6cac387c7e85","Whale L0 10+ txs"
"0x8188213602dead77407f5cf25751964707eac606","Whale L0 10+ txs"
"0x10e75b733f7e1205ef9ad35dd38a0f2ac4b54ff6","Whale L0 10+ txs"
"0xff72bfd6f47534a5bd712886a0410ae357374e51","Whale L0 10+ txs"
"0xb8c6357706e27bc97efc84546398de8610f7f593","Whale L0 10+ txs"
"0x36b9fa6354b14645eac7f1bc1f6338e719db0238","Whale L0 10+ txs"
"0xbd441e096011d1d297de949d5f53f1f21a0d9d0b","Whale L0 10+ txs"
"0x0941b41a0bebf84b0cfee02ebc6b9116862cba37","Whale L0 10+ txs"
"0x6d900d795c14172925c7e20648213e89ce679974","Whale L0 10+ txs"
"0xe8945823d13dfcfb5577ffa006bf78682dd8fc2a","Whale L0 10+ txs"
"0xc7329dc7b41b926379f51aafff2ff4636bb7a12b","Whale L0 10+ txs"
"0xc279ede74dcff19cb1a41c347d8f0d52562d9e9b","Whale L0 10+ txs"
"0xefe98f02cfcd4420f0c18a1e3ccdab61ae9625d2","Whale L0 10+ txs"
"0x5ffcc00e6bea5613f46d8aa908dec8c3bcdf17f0","Whale L0 10+ txs"
"0x2ffcf658716308c9d03f0cc67f686893e41e1c98","Whale L0 10+ txs"
"0x069535dcf86882537a45a49f079b1bb5fbf2f82c","Whale L0 10+ txs"
"0xe33739e17c8cc0695627c5a6c8f3d3158362979c","Whale L0 10+ txs"
"0x81ec6a33b1ce91577a528cde1fbaf10a545fb2d7","Whale L0 10+ txs"
"0x4058a6e91bb5ec1831557a6b878f8504f81902a3","Whale L0 10+ txs"
"0xb99e226732a87a97c1b27c51d45b8e297aef79a3","Whale L0 10+ txs"
"0x31247c0a465808f6f0f2366f72d3cd7537bcba0f","Whale L0 10+ txs"
"0xac575dfaf08d7d41313ec67f2cd37b736a7bccb8","Whale L0 10+ txs"
"0x0718af75b48a9f37e9a57af2518583fff2a43906","Whale L0 10+ txs"
"0x2315ae7bd38ff1272fbe095d6ef7609e45f64eb9","Whale L0 10+ txs"
"0x304ac53ceee2159433ac9e9841741ebca1fed6f7","Whale L0 10+ txs"
"0xf1751d013927359c212def11b6cd59e797f838ca","Whale L0 10+ txs"
"0xf88ba7aee126f994ead92e9f014ae7fc5c3300fb","Whale L0 10+ txs"
"0x74a4d693ba4c4959a39389dd435e94293724d720","Whale L0 10+ txs"
"0x8aa88698a8f6dcd35845264f34b041dc30253f15","Whale L0 10+ txs"
"0xff68fa0b05b40797aa72c7229d7c6227ef70479f","Whale L0 10+ txs"
"0x6dae174e46ac8601cb11e1eda4e962038341baf2","Whale L0 10+ txs"
